word,node-label
(เช้าตรู่ - VERB),pos
(คร่ำครวญ - VERB),pos
(ร่มเพื่อ - VERB),pos
(พลุกพล่าน - VERB),pos
(someones - VERB),pos
(คุ้ม - ADJ),neg
(รอย - VERB),pos
(ฉีก - ADJ),neg
(ต่อสู้ - VERB),neg
(คุณโชค - VERB),pos
(กาแฟ - VERB),pos
(ปลอด - VERB),pos
(ปั่น - VERB),pos
(แพง - ADJ),neg
(นิยม - VERB),pos
(ลึก - ADV),pos
(หัน - VERB),pos
(ยอดเยี่ยม - VERB),pos
(เคลือบ - VERB),pos
(ยากล - ADV),pos
(ดูแลรักษา - VERB),pos
(กี่ - ADJ),pos
(ยุ่ง - ADV),pos
(เด็ก - VERB),neg
(ชม - ADJ),pos
(เค็ม - ADJ),pos
(สากล - ADJ),pos
(จมูก - VERB),pos
(เบียร์ - ADV),pos
(กุ้ง - VERB),neg
(คลับสูบ - VERB),pos
(ที่นั่น - ADV),pos
(r - VERB),pos
(ชอบ - ADJ),neg
(พลุกพล่าน - ADJ),pos
(นุ่ง - VERB),pos
(แซนด์วิช - ADV),pos
(คาเฟ่ริม - VERB),pos
(สาหร่าย - ADV),pos
(ประเทศเยอรมนี - VERB),pos
(ด่ำ - VERB),pos
(Intimal - ADJ),pos
(ล้อม - VERB),pos
(คาดหมาย - ADJ),pos
(เต้น - VERB),pos
(กะ - VERB),pos
(ไหล - VERB),neg
(คาถา - VERB),pos
(บานาน่า - VERB),pos
(เจ็ด - ADV),pos
(เหลือง - ADJ),pos
(คุ้มกัน - VERB),pos
(บรรดา - ADJ),pos
(กลัว - VERB),neg
(สวม - VERB),pos
(โคม - ADJ),pos
(สุจริต - ADJ),pos
(ตุ๊กตุ๊กควร - VERB),pos
(ถนนอาหาร - VERB),pos
(เก่ง - VERB),pos
(ซื้อ - VERB),pos
(เยี่ยมชม - VERB),pos
(เช็ค - VERB),pos
(ไน - ADV),pos
(คุณเจ็ท - VERB),pos
(บวม - ADV),pos
(กะตะสมบูรณ์แบบ - VERB),pos
(เต็ม - VERB),pos
(ผลัก - VERB),neg
(กะตะ - VERB),neg
(เหมาะสม - ADJ),pos
(คาเฟ่ร้าน - VERB),pos
(เจ็ตสกีพารา - VERB),pos
(นั่ง - ADV),pos
(บาหลี - VERB),pos
(inforce - VERB),pos
(ยำยำ - VERB),pos
(ผวน - VERB),pos
(ถนนเกวียน - VERB),pos
(เบื่อหน่าย - ADJ),pos
(รำคาญ - ADJ),neg
(id - VERB),pos
(สนุก - VERB),pos
(ทุกสิ่งทุกอย่าง - VERB),pos
(เจ๋ง - ADJ),pos
(จอง - VERB),pos
(ช้อปปิ้ง - VERB),pos
(หยุดนิ่ง - ADV),pos
(สี - VERB),neg
(คุณกลัว - ADJ),pos
(มากลอย - ADJ),pos
(แฮง - VERB),pos
(หมึก - VERB),pos
(ป่าไม้ - VERB),pos
(สามัญสำนึก - ADV),pos
(d - VERB),pos
(ลาดเทรอ - ADV),pos
(หาดแออัด - VERB),pos
(ล่อง - VERB),pos
(jetski - ADJ),pos
(ง่ายดาย - ADJ),pos
(สนุก - ADV),pos
(ใบเจ็ทสกีนวด - VERB),pos
(แข็ง - VERB),pos
(บัส - VERB),neg
(สึนามิกระทบ - VERB),pos
(ขุ่น - VERB),pos
(กลั่นแกล้ง - VERB),pos
(ดีใจ - VERB),pos
(แช่ - VERB),pos
(คุณเปรียบเทียบ - VERB),pos
(lookie - VERB),pos
(บานา - VERB),pos
(แพน - ADV),pos
(เต็นท์ - VERB),pos
(เสมอ - ADV),pos
(garbeges - VERB),pos
(ยาวทอด - VERB),pos
(คริสต์มาส - VERB),pos
(ดำ - VERB),pos
(ระวัง - VERB),pos
(โรงเรียนโต้คลื่น - ADJ),pos
(หลับ - VERB),pos
(กระท่อ - VERB),pos
(สวยงาม - ADJ),pos
(เจรจา - VERB),neg
(ท่วม - VERB),pos
(ผิว - VERB),pos
(ราง - VERB),pos
(ไม่ จำกัด - VERB),pos
(โผ - ADJ),pos
(พูดคุย - ADJ),pos
(ดื่ม - ADV),pos
(ครั้งแล้ว - VERB),pos
(วิ่งข้าม - VERB),pos
(อ่อนน้อม - ADJ),pos
(สั่ง - ADJ),pos
(บาท - VERB),pos
(มุ่งหน้า - ADJ),pos
(สระ - ADJ),pos
(สงวน - VERB),pos
(กะพริบ - VERB),pos
(แชท - VERB),pos
(ถนน - ADV),pos
(ถ่าย - VERB),pos
(สถาน - ADV),neg
(คำนึง - VERB),neg
(ฆ่า - VERB),neg
(กีดขวาง - VERB),neg
(ตองหวัง - VERB),pos
(ดูแล - VERB),pos
(เหมือน - VERB),neg
(เน่า - VERB),neg
(เรียง - VERB),neg
(เก้าอี้ - ADJ),neg
(บริกร - VERB),pos
(รับประทาน - VERB),pos
(โยน - VERB),neg
(เชือก - VERB),pos
(สำรอง - VERB),pos
(กระทบ - VERB),pos
(ทำ - VERB),pos
(หนา - ADJ),pos
(สงสัย - VERB),neg
(ถนนเจ็ตสกี - VERB),pos
(ดี - ADJ),pos
(rana - VERB),pos
(mr - ADV),pos
(ยาวดี - VERB),pos
(ชิมมะม่วง - ADV),pos
(สิ้นเชิง - VERB),neg
(กล้วยเจ็ตสกี - VERB),pos
(ดีเจสด - ADJ),pos
(ท่องเที่ยว - ADJ),pos
(baanboa - VERB),pos
(ละเอียด - ADJ),pos
(เดา - VERB),neg
(โอเค - ADV),pos
(ตู้ - VERB),pos
(นอน - VERB),pos
(เจ็ตสกีสกาย - VERB),pos
(สุข - VERB),pos
(แทน - VERB),neg
(ตองสะอาด - VERB),pos
(คาบาน่า - VERB),pos
(ทอด - VERB),pos
(เพรส - VERB),pos
(ฟรี - VERB),pos
(หยาบ - VERB),pos
(แอ - ADV),pos
(ไหลเวียน - VERB),pos
(อย่า - ADV),pos
(ค้าง - VERB),pos
(ผลิต - VERB),neg
(สาวประเภทสอง - VERB),pos
(มุมมอง - VERB),pos
(ซ่อน - VERB),neg
(เหมาะ - VERB),pos
(ยัดเยียด - VERB),neg
(กะตะกะรน - VERB),pos
(แว่น - ADJ),pos
(เกาะมัน - ADV),pos
(แรมรีสอร์ทเสน่ห์ - VERB),pos
(ยุ่ง - ADJ),pos
(เนื่อง - VERB),pos
(โปรด - VERB),pos
(ยอดนิยม - VERB),pos
(ลำ - VERB),pos
(บังคับ - VERB),pos
(เอาใจ - VERB),pos
(บ้าบ้า - VERB),pos
(ค่ำ - VERB),neg
(คูล - VERB),pos
(บรรจุ - VERB),neg
(คายัค - VERB),neg
(เบื่อ - ADV),pos
(ยิ้ม - VERB),pos
(โชค - ADV),pos
(กวาดล้าง - VERB),pos
(เทา - ADJ),neg
(คุณกำลัง - VERB),neg
(เจ๋ง - VERB),pos
(ตองบีชรีสอร์ท - VERB),pos
(เจ็บ - VERB),pos
(เลเกียน - VERB),pos
(เช้า - VERB),neg
(คริสต์ - VERB),pos
(ตอง - VERB),pos
(ทอด - ADJ),pos
(ยุ่ง - VERB),pos
(ถูกใจ - VERB),neg
(เลี้ยง - VERB),neg
(เหา - VERB),pos
(ยืด - VERB),neg
(เจ็ทสกี - VERB),pos
(แรม - VERB),pos
(แปลกใจ - VERB),neg
(หลบ - ADJ),neg
(ค้าจังซีลอน - VERB),neg
(แรมวิวทะเล - VERB),pos
(สกี - VERB),pos
(ออนซ์ - VERB),pos
(ติดขัด - ADJ),pos
(สิ้นสุด - ADV),neg
(แน่นหนา - ADJ),pos
(เคียง - ADV),pos
(แมงกะพรุน - ADJ),pos
(buzzy - VERB),pos
(ความทรงจำ - VERB),pos
(เขียว - ADJ),neg
(กวน - VERB),neg
(สกปรก - ADJ),neg
(เจทสกี - ADV),pos
(ปล่อย - VERB),pos
(ค่ำคืน - VERB),pos
(ไทย - ADJ),pos
(แรมปาตงปารี - VERB),pos
(ดิบ - VERB),pos
(ชายหาด - VERB),neg
(ลอง - ADV),neg
(พักผ่อนหย่อนใจ - VERB),neg
(ขยะ - VERB),neg
(รู้ - VERB),neg
(เหล้า - VERB),neg
(ยาวไกล - ADJ),pos
(เชิญชวน - VERB),pos
(กร - VERB),pos
(เต็มใจ - VERB),neg
(ช่องแคบ - ADV),pos
(ตื่น - VERB),pos
(ไอพ่น - VERB),pos
(แน่นอน - ADV),pos
(กังวล - VERB),pos
(กีฬา - VERB),pos
(สวยงาม - ADV),pos
(สงบ - VERB),pos
(ขี่ - VERB),pos
(เรียบร้อย - ADV),pos
(สับสน - VERB),neg
(ลืม - ADV),neg
(คาดหวัง - VERB),pos
(พิทักษ์ - VERB),pos
(พันวาแทน - VERB),pos
(อ่อนนุ่ม - ADJ),pos
(กระแทก - VERB),pos
(ปลาเยลลี่หลาย - VERB),pos
(ผับ - VERB),neg
(เร่งเร้า - VERB),neg
(สมเหตุสมผล - ADV),pos
(อัด - VERB),neg
(มุม - VERB),pos
(ลิ่ง - ADV),pos
(ผสม - VERB),neg
(เฮน - VERB),pos
(ต่ำ - ADJ),pos
(ทิ้ง - ADJ),pos
(คุณฉัน - VERB),pos
(จืด - ADJ),neg
(เตรียม - VERB),neg
(ชั่วคราว - ADV),pos
(ตราบ - VERB),pos
(ประเทศไทย - VERB),neg
(รอด - VERB),neg
(ครึ่ง - ADJ),pos
(กิโลเมตร - VERB),pos
(คูหา - VERB),pos
(อาศัย - VERB),pos
(ทหารรักษา - VERB),pos
(กิน - ADV),neg
(เดิน - ADV),pos
(โมเต็ล - VERB),pos
(ประหลาดใจ - VERB),pos
(สะดุด - VERB),pos
(ลบ - ADV),pos
(ย้อน - ADJ),pos
(นิ่ง - ADV),pos
(บาร์ริมหาด - VERB),pos
(สดชื่น - VERB),pos
(ลอง - VERB),neg
(รบกวน - VERB),neg
(อันตราย - VERB),neg
(จับจ๊อกกิ้งยาม - VERB),pos
(คุ้นเคย - VERB),neg
(สั่ง - VERB),neg
(ตื่นตาตื่นใจ - VERB),pos
(อาบ - ADV),pos
(ตลก - ADJ),neg
(โบก - VERB),pos
(กระท่อม - VERB),pos
(คุณวิธี - VERB),pos
(ปิง - VERB),neg
(ใกล้เคียง - VERB),pos
(สนุกสนาน - VERB),neg
(งบ - ADJ),pos
(พาราเซลเจ็ทสกี - VERB),pos
(สระ - VERB),pos
(กรุงเทพฯ - VERB),pos
(เลื่อน - VERB),pos
(เล่น - ADV),pos
(อ่อนนุ่ม - ADV),pos
(ดู - VERB),pos
(ลา - VERB),neg
(เจ็ตสกี - ADJ),pos
(คุณจะ - VERB),pos
(แนะนำ - ADJ),neg
(ถนนร้านค้า - VERB),pos
(รบกวน - ADJ),pos
(อาศัย - ADV),pos
(กิจกรรม - ADV),pos
(ดูแลรักษา - ADV),pos
(parasailling - ADJ),pos
(กว้างใหญ่ไพศาล - VERB),pos
(ยกเว้น - VERB),neg
(ดั้งเดิม - ADJ),pos
(กระพริบ - VERB),pos
(คุณควร - VERB),pos
(ลอก - VERB),neg
(เจ็บปวด - VERB),neg
(แก้ตัว - VERB),neg
(เช็ด - VERB),pos
(เทียบ - VERB),pos
(บิน - VERB),neg
(สว่าง - VERB),neg
(บริการ - VERB),pos
(แข็งแรง - ADJ),neg
(ห่างไกล - ADJ),pos
(พื้นเมือง - ADJ),pos
(เชื่อม - VERB),pos
(ปกครอง - VERB),pos
(เจล - VERB),pos
(สำรวจ - VERB),pos
(โฟม - VERB),neg
(สองสาม - VERB),neg
(กรุณา - VERB),neg
(กลาย - VERB),neg
(ทั่วไป - ADJ),neg
(สร้าง - VERB),pos
(วิว - ADV),pos
(เจ็ตสกี - VERB),neg
(กระตือรือร้น - VERB),neg
(เฮนน่า - VERB),neg
(หน้า - ADJ),neg
(เด็ก - ADJ),pos
(งดงาม - ADJ),pos
(ดูแออัด - VERB),pos
(ป่า - VERB),neg
(สวยงาม - VERB),pos
(กั้น - VERB),neg
(แยก - VERB),pos
(หวัง - ADJ),neg
(เร่งรีบ - VERB),pos
(สงบสุข - VERB),pos
(ชอบ - VERB),pos
(กัด - VERB),neg
(คุณบน - VERB),pos
(ดึงดูด - VERB),neg
(ถัก - VERB),pos
(ยาม - VERB),pos
(ธรรมดา - ADJ),pos
(ติด - VERB),pos
(ร้อน - ADJ),pos
(ได้ยิน - VERB),pos
(ย่าง - ADJ),pos
(นาที - VERB),pos
(ใช้จ่าย - VERB),pos
(ล้อเล่น - VERB),pos
(ฟรี - ADJ),pos
(สด - VERB),neg
(เจ้าของ - VERB),neg
(บันเทิง - VERB),neg
(เมา - ADJ),pos
(หลีกเลี่ยง - VERB),neg
(เยี่ยม - ADJ),neg
(สนามบิน - VERB),pos
(คลื่น - ADV),pos
(กลาง - VERB),neg
(แตกต่าง - VERB),pos
(ผสมผสาน - VERB),pos
(หยาบคาย - ADJ),neg
(อ้าง - VERB),neg
(ลืม - VERB),pos
(จ้าง - VERB),pos
(ล่าง - ADJ),neg
(แมงกะพรุน - VERB),pos
(ค้าขาย - VERB),pos
(ชัดเจน - ADJ),neg
(สิ้นสุด - VERB),pos
(หาด - ADJ),pos
(สะดวก - VERB),pos
(รู้สึก - VERB),neg
(แนะนำ - VERB),neg
(เยี่ยมชม - ADV),pos
(คึกคัก - ADJ),neg
(เจ็ทสกี - ADJ),pos
(ใกล้เคียง - ADV),pos
(พอใจ - VERB),neg
(จำกัด - VERB),neg
(ตา - VERB),neg
(ตรงกันข้าม - VERB),pos
(ขัดขืน - VERB),pos
(ขวา - ADV),pos
(ถนนบางลาดู - VERB),pos
(ลือ - VERB),pos
(ขา - ADV),pos
(กะตะลด - VERB),pos
(ทอด - ADV),pos
(เกาะพีพี - ADV),pos
(เบื่อ - VERB),pos
(คิดเห็น - VERB),neg
(แนะนำ - ADV),pos
(สมบูรณ์ - VERB),neg
(จาน - VERB),neg
(เลวร้าย - VERB),neg
(ปลีก - VERB),pos
(รังเกียจ - VERB),neg
(พบปะ - VERB),pos
(หยุด - VERB),neg
(รสนิยม - VERB),pos
(เรียกร้อง - VERB),pos
(เช่า - ADV),pos
(ครอบคลุม - VERB),neg
(ประมง - VERB),pos
(ย้าย - VERB),pos
(กระโดดร่ม - VERB),pos
(เฉลี่ย - ADJ),pos
(ประเทศไทย - ADV),pos
(ร้อง - VERB),pos
(หลอกลวง - ADJ),neg
(เรียงราย - VERB),pos
(ลอง - ADJ),pos
(โต้ - VERB),pos
(คุ้ม - VERB),pos
(รุก - VERB),pos
(หนาว - ADJ),pos
(งดงาม - VERB),neg
(ยอดเยี่ยม - ADV),neg
(ดำ - ADJ),pos
(น่าน - VERB),neg
(แออัด - VERB),pos
(สลาย - VERB),pos
(บวก - VERB),neg
(ประสบการณ์ - VERB),pos
(เร่ - VERB),neg
(ยอด - ADJ),pos
(ไทย - VERB),pos
(น่ารัก - VERB),pos
(ท่องเที่ยว - VERB),neg
(สนุกสนาน - ADV),pos
(แรง - ADJ),pos
(สนุกสนาน - ADJ),pos
(รำคาญ - VERB),neg
(บ้า - VERB),neg
(วุ่นวาย - VERB),pos
(โปรดปราน - VERB),neg
(หาด - ADV),pos
(ปฏิเสธ - VERB),neg
(บริสุทธิ์ - VERB),pos
(คราม - VERB),neg
(กรุงเทพ - VERB),pos
(สุข - ADJ),pos
(จ๊อกกิ้ง - VERB),neg
(อร่อย - ADJ),pos
(ดี - ADV),pos
(ปกติ - ADJ),pos
(กำบัง - VERB),pos
(หนี - VERB),neg
(จังหวัดภูเก็ต - ADV),pos
(สาธารณะ - ADJ),pos
(ต่ำ - ADV),neg
(แดง - ADJ),neg
(พัฒนา - VERB),neg
(โรงแรม - VERB),pos
(ช่วยเหลือ - VERB),pos
(ต้อนรับ - VERB),neg
(ยกเลิก - VERB),neg
(ส่าย - VERB),neg
(สอน - VERB),neg
(ซื้อ - ADV),neg
(แน่น - VERB),pos
(เก่า - ADJ),neg
(แปลก - VERB),pos
(ประจำ - VERB),neg
(ร่ม - VERB),neg
(สรุป - VERB),neg
(โดยสาร - VERB),neg
(ตาย - VERB),pos
(เย็น - VERB),neg
(กระแส - VERB),neg
(เจอ - ADV),pos
(บ่าย - VERB),pos
(เกาะ - ADV),pos
(มิตร - VERB),pos
(พาราเซล - VERB),pos
(แออัด - ADV),pos
(ก้อน - VERB),pos
(พักผ่อน - VERB),neg
(รอ - VERB),neg
(เสน่ห์ - VERB),pos
(ร้อย - ADJ),pos
(สวรรค์ - VERB),neg
(คา - VERB),neg
(เที่ยง - VERB),pos
(ไนท์ - VERB),neg
(ต่อย - VERB),pos
(ตื่นเต้น - VERB),neg
(ชื่นชอบ - VERB),pos
(อัศจรรย์ - ADJ),pos
(พิจารณา - VERB),pos
(มืด - ADJ),neg
(มั่นใจ - VERB),pos
(งาม - ADV),neg
(ต่อเนื่อง - VERB),neg
(เตียง - VERB),pos
(จอด - VERB),pos
(นานา - ADJ),pos
(สวย - VERB),pos
(เอเชีย - ADV),pos
(สะอาด - ADJ),pos
(เสียหาย - VERB),neg
(แทบ - ADV),neg
(เกี่ยว - VERB),neg
(รุ่ง - VERB),pos
(ภูเก็ต - VERB),pos
(ชม - VERB),pos
(ลึก - ADJ),neg
(เตือน - VERB),neg
(คาด - VERB),pos
(แผง - VERB),neg
(ชอบ - ADV),pos
(คลื่น - ADJ),pos
(ตุ๊กตุ๊ก - VERB),neg
(ก้าว - VERB),pos
(เจอ - VERB),neg
(วิวทะเล - ADV),pos
(เพลิดเพลิน - VERB),neg
(ปริมาณ - VERB),neg
(หา - VERB),neg
(อย่า - ADJ),pos
(กีฬาทาง - VERB),neg
(รักษา - VERB),pos
(ตัดสินใจ - VERB),neg
(สนุกสุด - ADJ),pos
(กี่ - VERB),pos
(ทำร้าย - VERB),pos
(เต็ม - ADV),neg
(สังเกต - VERB),neg
(ทัวร์ - VERB),neg
(เสนอ - VERB),pos
(รู้จัก - VERB),pos
(อำนวย - ADJ),pos
(ปาร์ตี้ - VERB),pos
(ป้าย - VERB),pos
(หาบเร่ - VERB),pos
(คว้า - VERB),neg
(สุดท้าย - ADJ),neg
(เริ่มต้น - VERB),pos
(สะดวกสบาย - VERB),neg
(เดินทาง - VERB),pos
(กระดาษ - VERB),pos
(ชัด - ADV),neg
(เก่าแก่ - VERB),neg
(กระบี่ - VERB),pos
(สดชื่น - ADJ),pos
(ระมัดระวัง - VERB),pos
(จักรยาน - VERB),pos
(โซน - VERB),pos
(ละแวก - VERB),pos
(ถัด - VERB),neg
(ชีวิตชีวา - VERB),neg
(กวาด - VERB),neg
(เหมาะ - ADJ),neg
(เยือน - VERB),neg
(ถัง - VERB),neg
(ใกล้ชิด - ADJ),neg
(พิเศษ - ADJ),neg
(พัก - VERB),pos
(สกปรก - ADV),neg
(หาดทราย - VERB),pos
(ควบคุม - VERB),pos
(เที่ยว - ADV),pos
(คารอน - VERB),neg
(ยืน - VERB),neg
(ลอย - VERB),neg
(ผจญ - VERB),pos
(karon - ADV),pos
(เพื่อนบ้าน - VERB),neg
(สัมผัส - VERB),neg
(ตรวจสอบ - VERB),neg
(ใส่ - VERB),pos
(จม - VERB),neg
(ห่าง - ADJ),pos
(เลว - VERB),pos
(ล่วงหน้า - ADV),pos
(อุ่น - VERB),neg
(อินเดีย - ADJ),pos
(จินตนาการ - VERB),neg
(แวดล้อม - ADJ),neg
(รอบ - VERB),pos
(อนุญาต - VERB),neg
(ตอง - ADV),pos
(ตอง - ADJ),pos
(ลด - VERB),pos
(กล้วย - VERB),pos
(จบ - VERB),pos
(ตัด - VERB),pos
(รื่นรมย์ - VERB),pos
(แลกเปลี่ยน - VERB),neg
(ยุ่งยาก - VERB),pos
(อธิบาย - VERB),neg
(เทียบ - ADV),pos
(ตั๋ว - VERB),neg
(ว่าย - VERB),neg
(ประเภท - VERB),pos
(ข้าม - VERB),pos
(เงียบ - VERB),pos
(อำนวย - VERB),pos
(ผลักดัน - VERB),pos
(คุย - VERB),neg
(นวด - VERB),neg
(เก่ง - ADJ),pos
(จับตา - VERB),pos
(ติดต่อ - VERB),neg
(ตกลง - VERB),neg
(ชั่ว - ADJ),neg
(ค้นหา - VERB),neg
(ถนนบางลา - ADJ),neg
(งาม - VERB),neg
(สัก - ADV),pos
(ถาม - VERB),pos
(ครอบครอง - VERB),neg
(แบ่ง - VERB),pos
(วาง - VERB),neg
(หาย - VERB),pos
(จังหวัดภูเก็ต - VERB),pos
(พูดคุย - VERB),neg
(เงียบ - ADV),neg
(เสียใจ - VERB),pos
(ท่องเที่ยว - ADV),neg
(ท่ามกลาง - ADJ),pos
(เศษ - ADJ),neg
(พลุ - VERB),neg
(แน่นอน - ADJ),pos
(จ่าย - VERB),neg
(อ่าน - VERB),pos
(ห้าม - VERB),neg
(แดด - VERB),pos
(นั่ง - VERB),neg
(ร้าย - ADJ),neg
(ระบุ - VERB),neg
(ต้องการ - VERB),pos
(สนใจ - VERB),neg
(โสด - ADJ),pos
(วิเศษ - ADJ),neg
(กระจก - VERB),neg
(คอย - VERB),neg
(แก้ - VERB),neg
