word,node-label
(อ่อนน้อม - ADJ),pos
(สั่ง - ADJ),pos
(บาท - VERB),pos
(มุ่งหน้า - ADJ),pos
(สระ - ADJ),pos
(สงวน - VERB),pos
(กะพริบ - VERB),pos
(แชท - VERB),pos
(ถนน - ADV),pos
(ถ่าย - VERB),pos
(ตองหวัง - VERB),pos
(ดูแล - VERB),pos
(บริกร - VERB),pos
(รับประทาน - VERB),pos
(เชือก - VERB),pos
(สำรอง - VERB),pos
(กระทบ - VERB),pos
(ทำ - VERB),pos
(หนา - ADJ),pos
(ถนนเจ็ตสกี - VERB),pos
(ดี - ADJ),pos
(rana - VERB),pos
(mr - ADV),pos
(ยาวดี - VERB),pos
(ชิมมะม่วง - ADV),pos
(กล้วยเจ็ตสกี - VERB),pos
(ดีเจสด - ADJ),pos
(ท่องเที่ยว - ADJ),pos
(baanboa - VERB),pos
(ละเอียด - ADJ),pos
(โอเค - ADV),pos
(ตู้ - VERB),pos
(นอน - VERB),pos
(เจ็ตสกีสกาย - VERB),pos
(สุข - VERB),pos
(ตองสะอาด - VERB),pos
(คาบาน่า - VERB),pos
(ทอด - VERB),pos
(เพรส - VERB),pos
(ฟรี - VERB),pos
(หยาบ - VERB),pos
(แอ - ADV),pos
(ไหลเวียน - VERB),pos
(อย่า - ADV),pos
(ค้าง - VERB),pos
(สาวประเภทสอง - VERB),pos
(มุมมอง - VERB),pos
(เหมาะ - VERB),pos
(กะตะกะรน - VERB),pos
(แว่น - ADJ),pos
(เกาะมัน - ADV),pos
(แรมรีสอร์ทเสน่ห์ - VERB),pos
(ยุ่ง - ADJ),pos
(เนื่อง - VERB),pos
(โปรด - VERB),pos
(ยอดนิยม - VERB),pos
(ลำ - VERB),pos
(บังคับ - VERB),pos
(เอาใจ - VERB),pos
(บ้าบ้า - VERB),pos
(คูล - VERB),pos
(เบื่อ - ADV),pos
(ยิ้ม - VERB),pos
(โชค - ADV),pos
(กวาดล้าง - VERB),pos
(เจ๋ง - VERB),pos
(ตองบีชรีสอร์ท - VERB),pos
(เจ็บ - VERB),pos
(เลเกียน - VERB),pos
(คริสต์ - VERB),pos
(ตอง - VERB),pos
(ทอด - ADJ),pos
(ยุ่ง - VERB),pos
(เหา - VERB),pos
(เจ็ทสกี - VERB),pos
(แรม - VERB),pos
(แรมวิวทะเล - VERB),pos
(สกี - VERB),pos
(ออนซ์ - VERB),pos
(ติดขัด - ADJ),pos
(แน่นหนา - ADJ),pos
(เคียง - ADV),pos
(แมงกะพรุน - ADJ),pos
(buzzy - VERB),pos
(ความทรงจำ - VERB),pos
(เจทสกี - ADV),pos
(ปล่อย - VERB),pos
(ค่ำคืน - VERB),pos
(ไทย - ADJ),pos
(แรมปาตงปารี - VERB),pos
(ดิบ - VERB),pos
(ยาวไกล - ADJ),pos
(เชิญชวน - VERB),pos
(กร - VERB),pos
(ช่องแคบ - ADV),pos
(ตื่น - VERB),pos
(ไอพ่น - VERB),pos
(แน่นอน - ADV),pos
(กังวล - VERB),pos
(กีฬา - VERB),pos
(สวยงาม - ADV),pos
(สงบ - VERB),pos
(ขี่ - VERB),pos
(เรียบร้อย - ADV),pos
(คาดหวัง - VERB),pos
(พิทักษ์ - VERB),pos
(พันวาแทน - VERB),pos
(อ่อนนุ่ม - ADJ),pos
(กระแทก - VERB),pos
(ปลาเยลลี่หลาย - VERB),pos
(สมเหตุสมผล - ADV),pos
(มุม - VERB),pos
(ลิ่ง - ADV),pos
(เฮน - VERB),pos
(ต่ำ - ADJ),pos
(ทิ้ง - ADJ),pos
(คุณฉัน - VERB),pos
(ชั่วคราว - ADV),pos
(ตราบ - VERB),pos
(ครึ่ง - ADJ),pos
(กิโลเมตร - VERB),pos
(คูหา - VERB),pos
(อาศัย - VERB),pos
(ทหารรักษา - VERB),pos
(เดิน - ADV),pos
(โมเต็ล - VERB),pos
(ประหลาดใจ - VERB),pos
(สะดุด - VERB),pos
(ลบ - ADV),pos
(ย้อน - ADJ),pos
(นิ่ง - ADV),pos
(บาร์ริมหาด - VERB),pos
(สดชื่น - VERB),pos
(จับจ๊อกกิ้งยาม - VERB),pos
(ตื่นตาตื่นใจ - VERB),pos
(อาบ - ADV),pos
(โบก - VERB),pos
(กระท่อม - VERB),pos
(คุณวิธี - VERB),pos
(ใกล้เคียง - VERB),pos
(งบ - ADJ),pos
(พาราเซลเจ็ทสกี - VERB),pos
(สระ - VERB),pos
(กรุงเทพฯ - VERB),pos
(เลื่อน - VERB),pos
(เล่น - ADV),pos
(อ่อนนุ่ม - ADV),pos
(ดู - VERB),pos
(เจ็ตสกี - ADJ),pos
(คุณจะ - VERB),pos
(ถนนร้านค้า - VERB),pos
(รบกวน - ADJ),pos
(อาศัย - ADV),pos
(กิจกรรม - ADV),pos
(ดูแลรักษา - ADV),pos
(parasailling - ADJ),pos
(กว้างใหญ่ไพศาล - VERB),pos
(ดั้งเดิม - ADJ),pos
(กระพริบ - VERB),pos
(คุณควร - VERB),pos
(เช็ด - VERB),pos
(เทียบ - VERB),pos
(บริการ - VERB),pos
(ห่างไกล - ADJ),pos
(พื้นเมือง - ADJ),pos
(เชื่อม - VERB),pos
(ปกครอง - VERB),pos
(เจล - VERB),pos
(สำรวจ - VERB),pos
(สร้าง - VERB),pos
(วิว - ADV),pos
(เด็ก - ADJ),pos
(งดงาม - ADJ),pos
(ดูแออัด - VERB),pos
(สวยงาม - VERB),pos
(แยก - VERB),pos
(เร่งรีบ - VERB),pos
(สงบสุข - VERB),pos
(ชอบ - VERB),pos
(คุณบน - VERB),pos
(ถัก - VERB),pos
(ยาม - VERB),pos
(ธรรมดา - ADJ),pos
(ติด - VERB),pos
(ร้อน - ADJ),pos
(ได้ยิน - VERB),pos
(ย่าง - ADJ),pos
(นาที - VERB),pos
(ใช้จ่าย - VERB),pos
(ล้อเล่น - VERB),pos
(ฟรี - ADJ),pos
(เมา - ADJ),pos
(สนามบิน - VERB),pos
(คลื่น - ADV),pos
(แตกต่าง - VERB),pos
(ผสมผสาน - VERB),pos
(ลืม - VERB),pos
(จ้าง - VERB),pos
(แมงกะพรุน - VERB),pos
(ค้าขาย - VERB),pos
(สิ้นสุด - VERB),pos
(หาด - ADJ),pos
(สะดวก - VERB),pos
(เยี่ยมชม - ADV),pos
(เจ็ทสกี - ADJ),pos
(ใกล้เคียง - ADV),pos
(ตรงกันข้าม - VERB),pos
(ขัดขืน - VERB),pos
(ขวา - ADV),pos
(ถนนบางลาดู - VERB),pos
(ลือ - VERB),pos
(ขา - ADV),pos
(กะตะลด - VERB),pos
(ทอด - ADV),pos
(เกาะพีพี - ADV),pos
(เบื่อ - VERB),pos
(แนะนำ - ADV),pos
(ปลีก - VERB),pos
(พบปะ - VERB),pos
(รสนิยม - VERB),pos
(เรียกร้อง - VERB),pos
(เช่า - ADV),pos
(ประมง - VERB),pos
(ย้าย - VERB),pos
(กระโดดร่ม - VERB),pos
(เฉลี่ย - ADJ),pos
(ประเทศไทย - ADV),pos
(ร้อง - VERB),pos
(เรียงราย - VERB),pos
(ลอง - ADJ),pos
(โต้ - VERB),pos
(คุ้ม - VERB),pos
(รุก - VERB),pos
(หนาว - ADJ),pos
(ดำ - ADJ),pos
(แออัด - VERB),pos
(สลาย - VERB),pos
(ประสบการณ์ - VERB),pos
(ยอด - ADJ),pos
(ไทย - VERB),pos
(น่ารัก - VERB),pos
(สนุกสนาน - ADV),pos
(แรง - ADJ),pos
(สนุกสนาน - ADJ),pos
(วุ่นวาย - VERB),pos
(หาด - ADV),pos
(บริสุทธิ์ - VERB),pos
(กรุงเทพ - VERB),pos
(สุข - ADJ),pos
(อร่อย - ADJ),pos
(ดี - ADV),pos
(ปกติ - ADJ),pos
(กำบัง - VERB),pos
(จังหวัดภูเก็ต - ADV),pos
(สาธารณะ - ADJ),pos
(โรงแรม - VERB),pos
(ช่วยเหลือ - VERB),pos
(แน่น - VERB),pos
(แปลก - VERB),pos
(ตาย - VERB),pos
(เจอ - ADV),pos
(บ่าย - VERB),pos
(เกาะ - ADV),pos
(มิตร - VERB),pos
(พาราเซล - VERB),pos
(แออัด - ADV),pos
(ก้อน - VERB),pos
(เสน่ห์ - VERB),pos
(ร้อย - ADJ),pos
(เที่ยง - VERB),pos
(ต่อย - VERB),pos
(ชื่นชอบ - VERB),pos
(อัศจรรย์ - ADJ),pos
(พิจารณา - VERB),pos
(มั่นใจ - VERB),pos
(เตียง - VERB),pos
(จอด - VERB),pos
(นานา - ADJ),pos
(สวย - VERB),pos
(เอเชีย - ADV),pos
(สะอาด - ADJ),pos
(รุ่ง - VERB),pos
(ภูเก็ต - VERB),pos
(ชม - VERB),pos
(คาด - VERB),pos
(ชอบ - ADV),pos
(คลื่น - ADJ),pos
(ก้าว - VERB),pos
(วิวทะเล - ADV),pos
(อย่า - ADJ),pos
(รักษา - VERB),pos
(สนุกสุด - ADJ),pos
(กี่ - VERB),pos
(ทำร้าย - VERB),pos
(เสนอ - VERB),pos
(รู้จัก - VERB),pos
(อำนวย - ADJ),pos
(ปาร์ตี้ - VERB),pos
(ป้าย - VERB),pos
(หาบเร่ - VERB),pos
(เริ่มต้น - VERB),pos
(เดินทาง - VERB),pos
(กระดาษ - VERB),pos
(กระบี่ - VERB),pos
(สดชื่น - ADJ),pos
(ระมัดระวัง - VERB),pos
(จักรยาน - VERB),pos
(โซน - VERB),pos
(ละแวก - VERB),pos
(พัก - VERB),pos
(หาดทราย - VERB),pos
(ควบคุม - VERB),pos
(เที่ยว - ADV),pos
(ผจญ - VERB),pos
(karon - ADV),pos
(ใส่ - VERB),pos
(ห่าง - ADJ),pos
(เลว - VERB),pos
(ล่วงหน้า - ADV),pos
(อินเดีย - ADJ),pos
(รอบ - VERB),pos
(ตอง - ADV),pos
(ตอง - ADJ),pos
(ลด - VERB),pos
(กล้วย - VERB),pos
(จบ - VERB),pos
(ตัด - VERB),pos
(รื่นรมย์ - VERB),pos
(ยุ่งยาก - VERB),pos
(เทียบ - ADV),pos
(ประเภท - VERB),pos
(ข้าม - VERB),pos
(เงียบ - VERB),pos
(อำนวย - VERB),pos
(ผลักดัน - VERB),pos
(เก่ง - ADJ),pos
(จับตา - VERB),pos
(สัก - ADV),pos
(ถาม - VERB),pos
(แบ่ง - VERB),pos
(หาย - VERB),pos
(จังหวัดภูเก็ต - VERB),pos
(เสียใจ - VERB),pos
(ท่ามกลาง - ADJ),pos
(แน่นอน - ADJ),pos
(อ่าน - VERB),pos
(แดด - VERB),pos
(ต้องการ - VERB),pos
(โสด - ADJ),pos
